"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
592206,"Castellanos, Nick",253,0.9068100358422939,185,"70.836990237",0.18181818181818185,0.35135135135135137,0.25691699604743085,0.15675675675675677,0.11462450592885376,"7.659283083",6,-4.836500702238373,68,0.26877470355731226,91,0.35968379446640314
677587,"Rocchio, Brayan",150,0.8928571428571429,108,"70.823307067",0.1,0.3333333333333333,0.24,0.1111111111111111,0.08,"7.3609348",3,-9.938082781036666,42,0.28,58,0.38666666666666666
656555,"Hoskins, Rhys",184,0.8975609756097561,140,"70.817761413",0.12500000000000003,0.32857142857142857,0.25,0.15,0.11413043478260869,"8.203308152",6,-2.893904348135621,44,0.2391304347826087,65,0.3532608695652174
663647,"Hayes, Ke'Bryan",202,0.9099099099099099,157,"70.797493812",0.11386138613861391,0.4140127388535032,0.3217821782178218,0.18471337579617833,0.14356435643564355,"6.658315396",2,-8.600451824674979,45,0.22277227722772278,89,0.4405940594059406
673962,"Jung, Josh",152,0.8994082840236687,120,"70.758943158",0.05263157894736844,0.31666666666666665,0.25,0.15833333333333333,0.125,"6.974597105",3,0.9739451027745112,32,0.21052631578947367,65,0.4276315789473684
680574,"McLain, Matt",175,0.9067357512953368,127,"70.742808629",0.09714285714285714,0.31496062992125984,0.22857142857142856,0.13385826771653545,0.09714285714285714,"6.903034914",3,-6.962218397916474,48,0.2742857142857143,56,0.32
678882,"Rafaela, Ceddanne",222,0.9024390243902439,159,"70.636859414",0.13063063063063063,0.36477987421383645,0.26126126126126126,0.16981132075471697,0.12162162162162163,"7.359405856",3,-10.59517387963915,63,0.28378378378378377,75,0.33783783783783783
621438,"Taylor, Tyrone",155,0.9117647058823529,122,"70.628621742",0.14193548387096777,0.3114754098360656,0.24516129032258063,0.14754098360655737,0.11612903225806452,"7.574244903",1,-4.16885859823514,33,0.2129032258064516,65,0.41935483870967744
672515,"Moreno, Gabriel",166,0.8972972972972973,140,"70.617718193",0.12650602409638553,0.39285714285714285,0.3313253012048193,0.1357142857142857,0.1144578313253012,"6.851107048",2,-7.837797226915541,26,0.1566265060240964,61,0.3674698795180723
676059,"Westburg, Jordan",149,0.8975903614457831,113,"70.53373953",0.08724832214765102,0.34513274336283184,0.26174496644295303,0.168141592920354,0.12751677852348994,"6.653838859",3,-2.9477382582176164,36,0.24161073825503357,58,0.38926174496644295
678246,"Vargas, Miguel",228,0.9083665338645418,184,"70.526010482",0.09649122807017543,0.34782608695652173,0.2807017543859649,0.125,0.10087719298245613,"7.603616886",6,-9.385162761074236,44,0.19298245614035087,88,0.38596491228070173
641355,"Bellinger, Cody",228,0.9156626506024096,175,"70.50308307",0.10526315789473686,0.30857142857142855,0.23684210526315788,0.13142857142857142,0.10087719298245613,"7.759473904",3,-8.70045376948893,53,0.2324561403508772,79,0.34649122807017546
608070,"Ramírez, José",210,0.9090909090909091,169,"70.491802905",0.16190476190476194,0.34911242603550297,0.28095238095238095,0.11834319526627218,0.09523809523809523,"7.201662762",4,-2.835049796412526,41,0.19523809523809524,90,0.42857142857142855
647304,"Naylor, Josh",197,0.8834080717488789,164,"70.486029848",0.14213197969543154,0.40853658536585363,0.3401015228426396,0.22560975609756098,0.18781725888324874,"7.443166751",4,0.8026459125893579,33,0.16751269035532995,101,0.5126903553299492
686668,"Doyle, Brenton",159,0.888268156424581,123,"70.416267799",0.05031446540880503,0.36585365853658536,0.2830188679245283,0.14634146341463414,0.11320754716981132,"7.290773145",6,-6.870224071630925,36,0.22641509433962265,64,0.4025157232704403
691026,"Winn, Masyn",151,0.9041916167664671,113,"70.374066623",0.14569536423841062,0.3185840707964602,0.23841059602649006,0.1504424778761062,0.11258278145695365,"7.493714172",1,-0.20783929344600283,38,0.25165562913907286,51,0.33774834437086093
666018,"Aranda, Jonathan",198,0.9,145,"70.338715657",0.15151515151515157,0.33793103448275863,0.2474747474747475,0.1724137931034483,0.12626262626262627,"7.393587677",4,-2.6339408283561854,53,0.2676767676767677,62,0.31313131313131315
666397,"Julien, Edouard",167,0.9027027027027027,125,"70.327372575",0.08982035928143713,0.344,0.25748502994011974,0.112,0.08383233532934131,"7.038909581",3,-6.720555375052863,42,0.25149700598802394,57,0.3413173652694611
571771,"Hernández, Enrique",129,0.8958333333333334,92,"70.287038915",0.04651162790697676,0.33695652173913043,0.24031007751937986,0.11956521739130435,0.08527131782945736,"7.40135969",5,-2.7377152687746875,37,0.2868217054263566,41,0.3178294573643411
672640,"Lopez, Otto",164,0.9010989010989011,134,"70.182523049",0.12195121951219515,0.34328358208955223,0.2804878048780488,0.11194029850746269,0.09146341463414634,"6.719299024",3,-8.80580340276843,30,0.18292682926829268,80,0.4878048780487805
664034,"France, Ty",241,0.8992537313432836,194,"70.172396349",0.0788381742738589,0.35051546391752575,0.2821576763485477,0.14948453608247422,0.12033195020746888,"7.373525602",7,-6.4763310189329335,47,0.1950207468879668,98,0.4066390041493776
596019,"Lindor, Francisco",247,0.9114391143911439,203,"70.168949231",0.16194331983805668,0.3054187192118227,0.25101214574898784,0.11822660098522167,0.09716599190283401,"7.47252664",4,-7.941000657979093,44,0.17813765182186234,94,0.3805668016194332
686681,"Massey, Michael",212,0.8983050847457628,173,"70.150342689",0.0518867924528302,0.3468208092485549,0.2830188679245283,0.10982658959537572,0.08962264150943396,"7.16295",0,-12.354049510458369,39,0.18396226415094338,89,0.419811320754717
607208,"Turner, Trea",217,0.8966942148760331,165,"70.144660968",0.10599078341013829,0.36363636363636365,0.2764976958525346,0.11515151515151516,0.08755760368663594,"7.486291982",6,-4.03056796192993,52,0.23963133640552994,88,0.4055299539170507
650859,"Rengifo, Luis",197,0.9036697247706422,145,"70.103562234",0.09137055837563453,0.3448275862068966,0.25380710659898476,0.10344827586206896,0.07614213197969544,"7.133681929",1,-7.019550940394346,52,0.2639593908629442,80,0.40609137055837563
690993,"Keith, Colt",143,0.9050632911392406,112,"70.103086364",0.09090909090909093,0.30357142857142855,0.23776223776223776,0.13392857142857142,0.1048951048951049,"6.727141538",2,-4.79493605358033,31,0.21678321678321677,56,0.3916083916083916
573262,"Yastrzemski, Mike",189,0.9,159,"70.063236455",0.05291005291005291,0.32075471698113206,0.2698412698412698,0.1509433962264151,0.12698412698412698,"7.370914021",3,-0.3861856780222399,30,0.15873015873015872,78,0.4126984126984127
668939,"Rutschman, Adley",164,0.9010989010989011,145,"70.013721585",0.10365853658536585,0.42758620689655175,0.3780487804878049,0.12413793103448276,0.10975609756097561,"6.90131939",3,-5.031624558766677,19,0.11585365853658537,81,0.49390243902439024
669242,"Edman, Tommy",170,0.918918918918919,142,"69.942858824",0.12352941176470589,0.4084507042253521,0.3411764705882353,0.19718309859154928,0.16470588235294117,"6.921258706",2,0.5090157698865193,28,0.16470588235294117,87,0.5117647058823529
664774,"Wade Jr., LaMonte",162,0.9,128,"69.941012469",0.05555555555555555,0.3671875,0.29012345679012347,0.09375,0.07407407407407407,"6.825314444",5,-11.175777892251043,34,0.20987654320987653,65,0.4012345679012346
670770,"Friedl, TJ",202,0.9099099099099099,172,"69.89579104",0.034653465346534656,0.36627906976744184,0.3118811881188119,0.12790697674418605,0.10891089108910891,"6.676458762",1,-5.825049869654443,30,0.1485148514851485,104,0.5148514851485149
683734,"Vaughn, Andrew",239,0.9018867924528302,190,"69.890527155",0.08368200836820086,0.3631578947368421,0.28870292887029286,0.15263157894736842,0.12133891213389121,"7.378973682",5,-16.08098658172134,49,0.20502092050209206,91,0.3807531380753138
677008,"Kjerstad, Heston",159,0.8983050847457628,111,"69.870362138",0.0817610062893082,0.34234234234234234,0.2389937106918239,0.17117117117117117,0.11949685534591195,"7.036151006",1,-7.583893043432289,48,0.3018867924528302,51,0.32075471698113206
650402,"Torres, Gleyber",149,0.9141104294478528,122,"69.865365839",0.13422818791946312,0.45081967213114754,0.3691275167785235,0.16393442622950818,0.1342281879194631,"7.201345034",2,-3.1844630852683578,27,0.18120805369127516,71,0.47651006711409394
668901,"Vientos, Mark",230,0.9019607843137255,164,"69.790963304",0.0608695652173913,0.35365853658536583,0.25217391304347825,0.10365853658536585,0.07391304347826087,"7.484233957",8,-8.277879743606698,66,0.28695652173913044,78,0.3391304347826087
665926,"Giménez, Andrés",226,0.900398406374502,178,"69.590599779",0.07079646017699115,0.33707865168539325,0.26548672566371684,0.11235955056179775,0.08849557522123894,"7.04360323",1,-11.050675583039148,48,0.21238938053097345,84,0.37168141592920356
600869,"Candelario, Jeimer",163,0.8956043956043956,112,"69.482962515",0.10429447852760738,0.2857142857142857,0.19631901840490798,0.08035714285714286,0.05521472392638037,"8.081039141",7,-12.507290643248766,51,0.3128834355828221,51,0.3128834355828221
666158,"Lux, Gavin",199,0.9045454545454545,159,"69.449254774",0.04020100502512563,0.37735849056603776,0.3015075376884422,0.13836477987421383,0.11055276381909548,"7.41259206",4,-0.28144978904715456,40,0.20100502512562815,79,0.3969849246231156
621493,"Ward, Taylor",187,0.9166666666666666,150,"69.363530695",0.06417112299465241,0.38,0.3048128342245989,0.14666666666666667,0.11764705882352941,"7.246517326",4,-7.934728815557976,37,0.19786096256684493,75,0.40106951871657753
643217,"Benintendi, Andrew",159,0.8983050847457628,119,"69.358944403",0.03144654088050314,0.3697478991596639,0.27672955974842767,0.1092436974789916,0.08176100628930817,"7.196480189",3,-6.571436979015138,40,0.25157232704402516,60,0.37735849056603776
665828,"Cabrera, Oswaldo",160,0.9090909090909091,122,"69.332937125",0.01875,0.3770491803278688,0.2875,0.10655737704918032,0.08125,"7.314996625",0,-3.824646106648439,38,0.2375,62,0.3875
669701,"Smith, Josh",150,0.9036144578313253,121,"69.291044867",0.04666666666666667,0.3884297520661157,0.31333333333333335,0.11570247933884298,0.09333333333333334,"6.772326467",0,3.958060797458175,29,0.19333333333333333,60,0.4
683737,"Busch, Michael",202,0.9017857142857143,151,"69.284453366",0.05940594059405941,0.33112582781456956,0.24752475247524752,0.09933774834437085,0.07425742574257425,"7.064075743",5,-2.322842557847194,51,0.2524752475247525,68,0.33663366336633666
641680,"Heim, Jonah",179,0.895,141,"69.250867263",0.03910614525139665,0.40425531914893614,0.31843575418994413,0.1347517730496454,0.10614525139664804,"7.403542067",5,-3.608162338945935,38,0.2122905027932961,68,0.37988826815642457
669257,"Smith, Will",149,0.9030303030303031,117,"69.166762617",0.03355704697986578,0.37606837606837606,0.2953020134228188,0.1282051282051282,0.10067114093959731,"7.151764497",7,-0.7456239848837576,32,0.21476510067114093,60,0.40268456375838924
666149,"Fitzgerald, Tyler",151,0.8988095238095238,105,"69.164575762",0.026490066225165566,0.3047619047619048,0.2119205298013245,0.08571428571428572,0.059602649006622516,"7.267012781",2,-3.3558036924882426,46,0.304635761589404,49,0.32450331125827814
518692,"Freeman, Freddie",157,0.9075144508670521,119,"68.972212229",0.07006369426751592,0.48739495798319327,0.36942675159235666,0.16806722689075632,0.12738853503184713,"6.975780255",2,6.21690055794582,38,0.24203821656050956,68,0.43312101910828027
570482,"Urshela, Gio",162,0.9,118,"68.823643889",0.04320987654320989,0.3728813559322034,0.2716049382716049,0.0847457627118644,0.06172839506172839,"7.285900617",4,-3.881572873480657,44,0.2716049382716049,65,0.4012345679012346
666182,"Bichette, Bo",249,0.8989169675090253,199,"68.728604498",0.08835341365461849,0.39195979899497485,0.3132530120481928,0.1407035175879397,0.11244979919678715,"7.231772691",5,-7.26728510557953,50,0.20080321285140562,105,0.42168674698795183
668930,"Turang, Brice",241,0.8992537313432836,199,"68.719254855",0.09958506224066392,0.3768844221105528,0.3112033195020747,0.1306532663316583,0.1078838174273859,"6.669185311",8,0.49617772099543045,42,0.17427385892116182,91,0.3775933609958506
543760,"Semien, Marcus",228,0.8976377952755905,177,"68.635519035",0.061403508771929814,0.3333333333333333,0.25877192982456143,0.096045197740113,0.07456140350877193,"7.755752281",6,-14.595640390523206,51,0.2236842105263158,83,0.36403508771929827
670623,"Paredes, Isaac",211,0.8940677966101694,181,"68.575107299",0.08056872037914693,0.292817679558011,0.25118483412322273,0.09944751381215469,0.08530805687203792,"8.027815592",3,-2.416416422730381,30,0.14218009478672985,85,0.4028436018957346
808982,"Lee, Jung Hoo",221,0.8983739837398373,196,"68.554242534",0.0407239819004525,0.4030612244897959,0.3574660633484163,0.09693877551020408,0.08597285067873303,"7.685200543",3,0.3204925669593968,25,0.11312217194570136,97,0.43891402714932126
663538,"Hoerner, Nico",201,0.9013452914798207,182,"68.514691095",0.03980099502487562,0.4065934065934066,0.3681592039800995,0.0989010989010989,0.08955223880597014,"7.244676716",4,-7.736037395564443,19,0.0945273631840796,101,0.5024875621890548
680977,"Donovan, Brendan",212,0.8983050847457628,187,"68.491045236",0.033018867924528295,0.39572192513368987,0.3490566037735849,0.18181818181818182,0.16037735849056603,"6.772908443",1,0.8392771724852732,25,0.1179245283018868,103,0.4858490566037736
672695,"Perdomo, Geraldo",209,0.9008620689655172,187,"68.360062344",0.062200956937799035,0.40106951871657753,0.3588516746411483,0.11229946524064172,0.10047846889952153,"6.8677789",3,4.660777825591003,22,0.10526315789473684,101,0.48325358851674644
681082,"Stott, Bryson",190,0.8962264150943396,153,"68.359030789",0.042105263157894736,0.27450980392156865,0.22105263157894736,0.05228758169934641,0.042105263157894736,"7.137673895",6,-5.258847434725968,37,0.19473684210526315,77,0.4052631578947368
687363,"Scott II, Victor",177,0.8984771573604061,128,"68.35014226",0.04519774011299435,0.34375,0.24858757062146894,0.0703125,0.05084745762711865,"6.367637966",5,-4.402527575944853,49,0.2768361581920904,62,0.3502824858757062
514888,"Altuve, Jose",222,0.9061224489795918,177,"68.295646982",0.04504504504504505,0.3220338983050847,0.25675675675675674,0.0847457627118644,0.06756756756756757,"7.499681036",5,-5.394168805892334,45,0.20270270270270271,94,0.42342342342342343
676694,"Meyers, Jake",154,0.9005847953216374,122,"68.242888701",0.05844155844155845,0.3524590163934426,0.2792207792207792,0.13934426229508196,0.11038961038961038,"6.958143766",5,-0.03782473358254268,32,0.2077922077922078,61,0.3961038961038961
645277,"Albies, Ozzie",228,0.9011857707509882,186,"67.864199693",0.06140350877192984,0.3548387096774194,0.2894736842105263,0.07526881720430108,0.06140350877192982,"7.162258947",6,-6.338933329327769,42,0.18421052631578946,99,0.4342105263157895
670764,"Walls, Taylor",142,0.9044585987261147,112,"67.837145352",0.0352112676056338,0.3392857142857143,0.2676056338028169,0.0625,0.04929577464788732,"6.995423521",0,-7.188682470150446,30,0.2112676056338028,51,0.3591549295774648
694384,"Schanuel, Nolan",169,0.898936170212766,147,"67.790800059",0.0650887573964497,0.3877551020408163,0.33727810650887574,0.08163265306122448,0.07100591715976332,"6.651871243",5,-5.8153883922595755,22,0.1301775147928994,76,0.44970414201183434
686217,"Frelick, Sal",181,0.8960396039603961,160,"67.731424696",0.06629834254143648,0.375,0.3314917127071823,0.08125,0.0718232044198895,"6.904212486",4,-5.7379107672475875,21,0.11602209944751381,85,0.4696132596685083
605141,"Betts, Mookie",179,0.895,154,"67.47453933",0.03910614525139665,0.474025974025974,0.40782122905027934,0.1038961038961039,0.0893854748603352,"6.972362905",9,-1.0901996280752027,25,0.13966480446927373,100,0.5586592178770949
578428,"Iglesias, Jose",146,0.8957055214723927,122,"66.754481575",0.06164383561643836,0.2786885245901639,0.2328767123287671,0.04918032786885246,0.0410958904109589,"6.499043288",6,-1.9307810531831244,24,0.1643835616438356,61,0.4178082191780822
607732,"Stallings, Jacob",117,0.8863636363636364,78,"66.684285897",0,0.28205128205128205,0.18803418803418803,0.01282051282051282,0.008547008547008548,"7.232238462",8,-6.5905485096200715,39,0.3333333333333333,29,0.24786324786324787
656716,"McKinstry, Zach",219,0.9049586776859504,165,"66.638424612",0.009132420091324204,0.3333333333333333,0.2511415525114155,0.07878787878787878,0.0593607305936073,"6.612502648",3,-2.0389957801736798,54,0.2465753424657534,69,0.3150684931506849
669364,"Edwards, Xavier",227,0.8972332015810277,198,"66.552618767",0.008810572687224672,0.3383838383838384,0.29515418502202645,0.045454545454545456,0.039647577092511016,"6.403589824",2,-11.857458850693062,29,0.1277533039647577,99,0.43612334801762115
643396,"Kiner-Falefa, Isiah",148,0.896969696969697,124,"65.936748514",0.013513513513513513,0.3709677419354839,0.3108108108108108,0.10483870967741936,0.08783783783783784,"6.917925946",1,-0.14648451858482836,24,0.16216216216216217,65,0.4391891891891892
527038,"Flores, Wilmer",212,0.8983050847457628,167,"65.752353538",0.0047169811320754715,0.3532934131736527,0.2783018867924528,0.0718562874251497,0.05660377358490566,"6.937488962",7,-5.794512468902957,45,0.21226415094339623,77,0.3632075471698113
624428,"Frazier, Adam",178,0.8944723618090452,156,"65.490686966",0.016853932584269662,0.34615384615384615,0.30337078651685395,0.01282051282051282,0.011235955056179775,"6.973602135",3,-6.519109816202237,22,0.12359550561797752,79,0.4438202247191011
660688,"Ruiz, Keibert",186,0.9029126213592233,157,"65.426957796",0,0.43312101910828027,0.3655913978494624,0.08280254777070063,0.06989247311827956,"7.055456989",2,0.29814909917976307,29,0.15591397849462366,87,0.46774193548387094
571657,"Farmer, Kyle",145,0.8895705521472392,119,"65.405289517",0.013793103448275862,0.3697478991596639,0.30344827586206896,0.08403361344537816,0.06896551724137931,"6.734967034",4,-5.795578717019395,26,0.1793103448275862,64,0.4413793103448276
669397,"Allen, Nick",148,0.896969696969697,117,"64.453407568",0,0.3162393162393162,0.25,0.06837606837606838,0.05405405405405406,"6.311161081",3,-4.84071117059029,31,0.20945945945945946,51,0.34459459459459457
805779,"Wilson, Jacob",188,0.8995215311004785,169,"63.363089787",0.005319148936170213,0.44970414201183434,0.40425531914893614,0.01775147928994083,0.015957446808510637,"5.980368457",1,0.5777756101997803,19,0.10106382978723404,99,0.526595744680851
680757,"Kwan, Steven",183,0.8926829268292683,170,"63.122928579",0.027322404371584702,0.38823529411764707,0.36065573770491804,0.03529411764705882,0.03278688524590164,"6.354964153",2,1.4414548883534564,13,0.07103825136612021,83,0.453551912568306
650333,"Arraez, Luis",187,0.8990384615384616,179,"62.752737487",0.0053475935828877,0.45251396648044695,0.43315508021390375,0.027932960893854747,0.026737967914438502,"6.010465775",1,-4.229475660691493,8,0.0427807486631016,93,0.49732620320855614